Name,Duplicate,Founding_Year,Location,Description,Portfolio,Investments,Lead_Investments,Article_Mentions,Exits,Exits_IPO,IRR,TVPI,DPI,RVPI,Contributed,Distributed,Distributed_NAV,Fund_NAV,Gain_Since_Inception,Employees,Founders,Industries,Last_Updated,Funding_Rounds,Fund_Status,Fund_Name,Last_Funding,Total_Funding,Website,Crunchbase,holistic
Tsingyuan Ventures,Duplicate,2017,"Los Altos, California, United States",Tsingyuan Ventures is a technology-focused venture fund that invests in seed to A-round startups in the United States.,23,26,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,"Angel Investment, Finance, Financial Services, Venture Capital",0,0,,,,0,http://www.tsingyuan.ventures/,https://www.crunchbase.com/organization/tsingyuan-ventures,207.10000000000002
TIA Ventures,,2014,"New York, New York, United States",Seed-to-Series A investors in extraordinary companies led by high-execution teams.,15,18,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Andy Greenfield, Wills Hapworth",,0,0,,,,0,http://tiaventures.co/,https://www.crunchbase.com/organization/tia-ventures,205.1
UConn Innovation Fund,,2016,"Mansfield, CT",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,UConn Innovation Fund,"Aug 18, 2016",1500000,,,150201.9
Tamarind Hill,,2016,"Ann Arbor, Michigan, United States",Tamarind Hill provides Entrepreneurial Stage Capital™ to SaaS companies in B2B markets: healthcare IT and enterprise IT.,10,14,6,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Ben Trumbull, Mark Shary","Health Care, Information Technology, Software",0,0,,,,0,http://www.tamarind-hill.com,https://www.crunchbase.com/organization/tamarind-hill,204.70000000000002
Urban Us,Duplicate,2019,"Brooklyn, NY",,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open (First Close),Urban.Us Fund III,,13000000,,,1300202.3
Wakestream Ventures,,2016,"Grand Rapids, Michigan, United States",Wakestream Ventures is an early stage fund that backs founders working with physical products converging with the internet.,37,46,6,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Rick DeVos,"Financial Services, FinTech, Internet of Things, Software, Venture Capital",0,0,,,,0,http://www.wakestreamventures.com/#intro,https://www.crunchbase.com/organization/wakestream-ventures,211.2
SierraMaya360,,2013,"Los Angeles, California, United States",SierraMaya360 is a full-service early stage venture capital firm.,38,45,4,4,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Amish Shah, Eric Kagan, Glen Howard, Tony Potts","Big Data, Cloud Computing, Digital Media, E-Commerce, Finance, Internet, Mobile, Venture Capital",0,0,,,,0,http://www.sierramaya360.vc,https://www.crunchbase.com/organization/sierramaya360-2,211.20000000000005
Signatures Capital,,2015,"San Francisco, CA",,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Signatures Capital MR4,"Feb 27, 2015",2140000,,,214203.0
Section Partners,,2019,"Palo Alto, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Section Partners III,"Feb 5, 2019",74000000,,,7400201.9
Rho Canada Ventures,,2012,"Montreal, Canada",,0,41,0,0,0,0,-9.63,0.79,0.0,0.79,72.86,0.0,57.65,57.65,-15.21,,,,2017,0,Closed,Rho Canada Ventures II,"May 23, 2012",99910000,,,9991202.974
Raptor Group,,0,"Boston, MA",,0,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Raptor Ventures I,,32220000,,,3222004.4
Medical Technology Venture Partners,,2017,"San Francisco, CA",,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Medical Technology Venture Partners I,,30630000,,,3063202.6
Mount Wilson Ventures,,2014,"Pasadena, California, United States",MWV invests in early-stage startups that solve commercial problems with proven science.,10,14,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Mark Goodstein, Michael Giardello, Richard Weil",Venture Capital,0,0,,,,0,http://www.mountwilsonvc.com/,https://www.crunchbase.com/organization/mount-wilson-ventures,204.1
Immersive Capital,,2017,"Palo Alto, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Immersive Capital,"Dec 31, 2017",21400000,,,2140201.6
Maiden Lane,,2017,"San Francisco, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Maiden Lane Fund II,"Mar 1, 2017",35000000,,,3500201.7
Impact Engine,,2011,"Chicago, Illinois, United States",Impact Engine is a venture capital and private equity firm that invests financial and human capital in early-stage companies.,50,59,0,70,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Jamie Jones, Linda Darragh","EdTech, Energy Efficiency, Enterprise Software, Health Care, Impact Investing, Information Technology",0,1,,,"Jul 1, 2007",3200000,http://www.theimpactengine.com,https://www.crunchbase.com/organization/the-impact-engine,320219.0
Outpost Capital,,2017,"San Francisco, CA",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Outpost Capital Fund I,"Dec 31, 2017",5000000,,,500202.0
Mighty Capital,,0,"San Francisco, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Mighty Capital Fund II,,7300000,,,730000.0
Nouveau Capital,,2013,"New York, New York, United States","Nouveau Capital is a micro VC firm with a fund size of 15 million, specializing in pre-seed startups with potential for quick growth and",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,,,,0,http://nouveauvc.com,https://www.crunchbase.com/organization/nouveau-capital,201.3
Permutation Ventures,,2014,"San Francisco, California, United States",Permutation is an AI-focused venture capital fund.,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Riva-Melissa Tez,"Artificial Intelligence, Venture Capital",0,0,,,,0,http://permutationventures.com/,https://www.crunchbase.com/organization/permutation-ventures,201.4
Monitor Ventures,,0,"Los Altos, CA",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Monitor Venture Partners Annex,,7170000,,,717000.1
Qbic Fund,,2012,"Belgium, Wisconsin, United States","Qbic Fund is a multi-sector fund supporting spin-off companies of the Ghent, Brussels, Antwerp.",19,24,10,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,Venture Capital,0,0,,,,0,http://qbic.be/,https://www.crunchbase.com/organization/qbic-fund,206.8
Plus Capital,Duplicate,2013,"Marina Del Rey, California, United States",Plus Capital is a venture infrastructure trusted by elite artists and athletes to invest in and build transformative companies.,22,25,4,8,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Adam Lilling,"Financial Services, Media and Entertainment, Venture Capital",0,1,,,"Jan 13, 2014",0,http://www.pluscapital.com,https://www.crunchbase.com/organization/plus-capital,207.60000000000002
Promus Ventures,Duplicate,2018,"Chicago, IL",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Promus Ventures III,"Dec 31, 2018",0,,,201.8
MathCapital,,2018,"New York, New York, United States",MathCapital is an early-stage venture capital firm investing in marketing and advertising technology startups.,22,22,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Dan Bisgeier, Eric Franchi, Joe Zawadzki, Peter Piazza",,0,0,,,,0,https://www.mathcapital.ventures,https://www.crunchbase.com/organization/mathcapital,206.7
IncWell,Duplicate,2013,"Birmingham, MI",,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,IncWell,"Jun 11, 2013",2010000,,,201202.7
OSF Ventures,Duplicate,2019,"Peoria, IL",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,OSF Ventures II,"Jul 25, 2019",75000000,,,7500202.0
Liberty City Ventures,Duplicate,2012,"New York, New York, United States","Liberty invest in startups that are innovating at the cross-sections of technology, media and commerce.",12,19,4,51,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,"Accounting, Bitcoin, Finance, Financial Services",0,0,,,,0,http://libertycityventures.com,https://www.crunchbase.com/organization/liberty-city-ventures,210.20000000000002
Ozmen Ventures,,2017,"Reno, NV",,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Ozmen Ventures,"Feb 23, 2017",5000000,,,500202.2
Moore Venture Partners,,2010,"Encinitas, California, United States","Moore Venture Partners (MVP) is a traditional venture capital fund investing in early, growth, and expansion-stage technology and life",9,11,1,10,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Terry W. Moore,"Angel Investment, Finance, Venture Capital",0,0,,,,0,http://www.moorevp.com,https://www.crunchbase.com/organization/moore-venture-partners,204.29999999999998
Pioneer Fund (San Francisco),,2018,"San Francisco, CA",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Pioneer Fund,"Dec 31, 2018",20000000,,,2000202.0
KCRise Fund,,2017,"Kansas City, MO",,0,24,0,0,0,0,0.0,0.94,0.0,0.94,5.1,0.0,4.8,4.8,-0.3,,,,2017,0,Closed,KCRise Fund,"Sep 19, 2017",19000000,,,1900204.258
ONEVC,,2019,"San Francisco, CA",,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,ONEVC Fund I,"Jul 18, 2019",38000000,,,3800202.4
"Hawaii Strategic Development Corporation, Reef Capital Ventures",,2014,"Honolulu, HI",,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Fully Invested,Mbloom Fund I,"Jan 21, 2014",10000000,,,1000201.7
New York Venture Partners,,2015,"New York, New York, United States",New York Venture Partners is a seed stage venture capital firm dedicated to the entrepreneur.,39,45,2,0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Brian S. Cohen, Trace Cohen","Angel Investment, Digital Media, Financial Services, Venture Capital",0,0,,,,0,http://www.nyvp.com,https://www.crunchbase.com/organization/new-york-venture-partners,211.29999999999998
Impact Venture Capital,Duplicate,0,"Sacramento, CA",,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Impact Venture Capital I,,12930000,,,1293000.1
Connetic Ventures,Duplicate,2015,"Covington, KY",,0,40,0,0,0,0,-0.76,0.97,0.0,0.97,0.0,0.0,0.0,0.0,0.0,,,,2019,0,Closed,Connetic Fund,"Apr 30, 2015",5550000,,,555205.618
Bowery Capital,Duplicate,2013,"New York, New York, United States",Early-stage VC fund investing in business software focused on helping its founders build the next generation of B2B market leaders.,39,64,30,140,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Michael Brown,Venture Capital,0,0,,,,0,http://www.bowerycap.com,https://www.crunchbase.com/organization/bowery-capital,229.20000000000002
Babel Ventures,Duplicate,2017,"San Francisco, California, United States","Babel Ventures is an early stage VC fund backing driven, impact-oriented entrepreneurs in Silicon Valley. ",13,13,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Bárbara Kunde Minuzzi,"Biotechnology, Impact Investing",0,0,,,,0,https://www.babel.ventures/,https://www.crunchbase.com/organization/babel-ventures,204.50000000000003
Better Food Ventures,,2013,"Menlo Park, California, United States",Better Food Ventures invests in IT innovators focused on strengthening the food and agriculture industries.,13,14,0,19,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Rob Trice,"Agriculture, AgTech, Collaborative Consumption, Consumer, Food and Beverage, Logistics, Machine Learning, SaaS, Supply Chain Management, Sustainability",0,0,,,,0,http://betterfoodventures.com,https://www.crunchbase.com/organization/better-food-ventures,206.30000000000004
Citrus Ventures,,2011,"Encino, California, United States",Strategic investment group focused on unique opportunities in software.,6,6,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,,Venture Capital,0,0,,,,0,http://www.citrusven.com/,https://www.crunchbase.com/organization/citrus-ventures,202.5
Alpine Meridian,,0,"New York, NY",,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Alpine Meridian Ventures,,4000000,,,400000.6
GC VR Gaming Tracker Fund,,2016,"Los Angeles, CA",,0,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,GC VR Gaming Tracker Fund,"Aug 1, 2017",15600000,,,1560204.1
Cofounders Capital,Duplicate,2019,"Cary, NC",,0,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Cofounders Capital Fund II,"Feb 1, 2019",31270000,,,3127203.0
Embark Ventures,Duplicate,2016,"Los Angeles, California, United States","Embark Ventures, L.P. is a Los Angeles based venture capital firm",11,13,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Peter Lee, Yipeng Zhao",Venture Capital,0,0,,,,0,http://www.embark.vc,https://www.crunchbase.com/organization/embark-ventures,204.3
Future\Perfect Ventures,,0,"New York, NY",,0,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Future\Perfect Ventures,,0,,,2.8000000000000003
G20 Ventures,,0,"Boston, MA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,G20 Ventures III,,0,,,0.0
Accelerate Long Island,,2011,"Melville, New York, United States",Accelerate Long Island is a unique collaboration among the region's world-class research institutions and business community,6,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,,0,0,,,,0,http://www.accelerateli.org,https://www.crunchbase.com/organization/accelerate-long-island,202.3
Combine,,2017,"San Francisco, CA",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Combine Fund I,"Dec 31, 2017",10930000,,,1093201.7
Fulcrum Global Capital,,2019,"Shawnee, KS",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Fulcrum Global Capital Fund,"Dec 31, 2019",35700000,,,3570202.0
Comet Labs,,2015,"San Francisco, California, United States",Comet Labs invests in and supports AI and robotics startups. We're a VC fund and incubator in SF focused on building intelligent machines.,36,37,4,11,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Saman Farid,"Artificial Intelligence, Hardware, Incubators, Machine Learning, Robotics, Venture Capital",0,0,,,,0,http://www.cometlabs.io,https://www.crunchbase.com/organization/comet-labs,210.7
Conversion Capital,,2012,"New York, New York, United States",Conversion Capital is an asset management firm focused on internet and software investments.,27,38,2,19,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Christian Lawless,"Financial Services, Information Technology, SaaS",0,3,Closed,Conversion Capital Fund III,"Dec 31, 2017",8350000,http://www.conversioncapital.com,https://www.crunchbase.com/organization/conversion-capital-llc,835210.2
Blue Haven Initiative,,2012,"Cambridge, Massachusetts, United States","Blue Haven Initiative, a Massachusetts-based investment firm, funds early-stage companies in the real estate, education, and energy sectors.",14,18,5,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Ian Simmons, Liesel Simmons","Angel Investment, Real Estate, Venture Capital",0,0,,,,0,http://www.bluehaveninitiative.com,https://www.crunchbase.com/organization/blue-haven-initiative,206.50000000000003
Cherry Tree Investments,,2013,"Los Angeles, California, United States",Cherry Tree Investments is an investment banking and wealth management firm that focuses on the middle market.,19,30,1,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Cyrille Costes, Franck Blais","Consumer, Financial Services, Transportation",0,0,,,,0,https://cherrytree.vc/,https://www.crunchbase.com/organization/cherry-tree-investments-2,206.9
FirstMile Ventures,,2010,"Colorado Springs, Colorado, United States",FirstMile Ventures is a venture capital firm that invests in seed-stage technology companies.  Formerly PV Ventures.,31,36,10,12,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Bill Miller,"Angel Investment, Finance, Venture Capital",0,0,,,,0,https://www.firstmilevc.com,https://www.crunchbase.com/organization/firstmile-ventures,210.49999999999997
Fernbrook Capital Management LLC,,2016,"New York, New York, United States","Fernbrook invests in early-stage, tech-enabled consumer-facing companies.",23,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,,0,0,,,,0,https://www.fernbrookmgmt.com,https://www.crunchbase.com/organization/fernbrook-capital-management-llc,206.30000000000004
"Cross Valley Capital, Rokk3r Labs",,2015,"Philadelphia, PA",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Fully Invested,Cross Valley Capital Fund,"Aug 27, 2015",20000000,,,2000201.6
Elm Street Ventures,,0,"New Haven, CT",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Elm Street Ventures II,,29550000,,,2955000.2
Agent Capital,Duplicate,2017,"Cambridge, Massachusetts, United States",A biotech venture capital firm.,12,14,1,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,Venture Capital,0,0,,,,0,https://www.agentcapital.com/,https://www.crunchbase.com/organization/agent-capital,204.8
Cofounders Capital,,2015,"Cary, NC",,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Cofounders Capital Fund I,"Jun 30, 2015",12000000,,,1200202.9
Alix Ventures,,2019,"San Francisco, California, United States",Driving Patient Impact - Early Stage Healthcare & Life Sciences VC,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Chas Pulido,"Health Care, Life Science",0,0,,,,0,https://alix.vc,https://www.crunchbase.com/organization/alix-ventures,202.29999999999998
Claim St. Louis,,2013,"St Louis, Missouri, United States","Claim, located in beautiful Downtown Saint Louis, is a coworking space created for entrepreneurs by entrepreneurs.",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,Coworking,0,0,,,,0,http://www.workatclaim.com/,https://www.crunchbase.com/organization/claim-st-louis,201.3
Agent Capital,,2019,"Waltham, MA",,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Agent Capital Fund I,"Nov 20, 2019",63500000,,,6350203.2
e.Republic Ventures,,2014,"Folsom, California, United States",e.Republic Ventures supports government & civic tech solutions that drive public sector innovation.,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Dennis McKenna,,0,0,,,,0,http://www.erepublicventures.com,https://www.crunchbase.com/organization/e-republic-ventures,201.7
AI8 Ventures,,2018,"San Francisco, CA",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,AI8 Ventures II,"Jan 1, 2018",250000,,,25202.0
Bootstrap Venture Partners,,2013,"Solana Beach, CA",,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,Bootstrap Venture Fund,"Oct 1, 2013",5610000,,,561202.8
Boldstart Ventures,,2010,"New York, New York, United States",Boldstart Ventures is a first check investor for technical enterprise founders.,58,103,17,71,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,Ed Sim,"Enterprise Software, Venture Capital",0,0,,,,0,http://www.boldstart.vc,https://www.crunchbase.com/organization/boldstart-ventures,227.8
"Charter Capital Partners, Michigan Accelerator Fund 1",,2012,"Grand Rapids, MI",,0,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Michigan Accelerator Fund I,"Sep 1, 2012",15130000,,,1513202.4
CerraCap Ventures,Duplicate,2017,"Costa Mesa, CA",,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,CerraCap II,"Dec 31, 2017",6500000,,,650202.0
Gambit Ventures,,0,"New York, NY",,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Open,Gambit Ventures II,,0,,,0.0
Differential Ventures,,2020,"East Brunswick, NJ",,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,Differential Venture Capital Fund I,"Mar 9, 2020",19500000,,,1950202.3
Dorm Room Fund,,2012,"Philadelphia, Pennsylvania, United States",Dorm Room Fund is the strongest community of entrepreneurial students in the nation,137,144,3,76,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov-50,"CeCe Cheng, Josh Kopelman, Phin Barnes","Universities, Venture Capital",0,0,,,,0,http://dormroomfund.com,https://www.crunchbase.com/organization/dorm-room-fund,238.20000000000002
Bridge Boys,,2012,"Boston, Massachusetts, United States","Bridge Boys LLC invests $10-25k in exceptional founders of early-stage consumer companies, primarily in Boston.",5,5,0,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Jordan Fliegel,,0,0,,,,0,,https://www.crunchbase.com/organization/bridge-boys,202.60000000000002
E14 Fund Management,,2019,"Boston, MA",,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,E14 2017 Fund,"Dec 31, 2019",37250000,,,3725202.4
EES Ventures,,2016,"The Woodlands, TX",,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,Closed,EES Ventures I,"Jul 14, 2016",4170000,,,417201.7
9Mile Labs,,2016,"Seattle, WA",,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Closed,9Mile Fund III,"Jan 1, 2016",3270000,,,327202.2
Accele Venture Partners,,2012,"Oklahoma City, Oklahoma, United States","Accele Venture Partners is the special purposes venture fund of life sciences accelerator Accele Biopharma, Inc",12,13,5,0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,,,0,0,,,,0,http://accelebio.com/,https://www.crunchbase.com/organization/accele-venture-partners,204.9
Beta Fund,,0,"Newton, MA",,0,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,Evergreen,Beta Fund,,5000000,,,500000.8
FINTOP Capital,,2016,"Nashville, Tennessee, United States",FINTOP Capital seeks B2B service-enabled SaaS and software companies in the fintech space.,20,23,11,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Joe Maxwell, Rick Kushel","Finance, Financial Services, Venture Capital",0,0,,,,0,https://www.fintopcapital.com,https://www.crunchbase.com/organization/fintop-capital,207.8
Conductive Ventures,,2017,"Palo Alto, California, United States",Conductive Ventures invests in expansion stage companies with a focus on enterprise software and hardware.,7,8,3,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10-Jan,"Carey Lai, Paul Yeh","Business Development, Financial Services, Venture Capital",0,0,,,,0,http://www.conductive.vc/,https://www.crunchbase.com/organization/conductive-ventures,203.90000000000003
